date,open,high,low,close,volume,average,barCount
2017-02-16,91.52,91.6,90.16,91.28,15866.0,90.92,15296
2017-02-17,90.56,91.36,90.48,91.12,15827.0,90.984,10003
2017-02-21,93.04,93.12,92.08,92.32,28303.0,92.708,23539
2017-02-22,91.04,91.2,90.56,90.88,19999.0,90.908,16694
2017-02-23,92.88,93.2,91.92,92.24,20355.0,92.508,14776
2017-02-24,91.52,92.08,91.52,91.68,12764.0,91.728,11795
2017-02-27,92.48,92.56,91.6,91.76,10881.0,91.976,10423
2017-02-28,90.88,91.76,90.24,91.6,19229.0,90.912,19310
2017-03-01,92.08,92.4,91.2,91.2,16160.0,91.628,13774
2017-03-02,89.68,90.4,89.2,89.36,22923.0,89.652,18392
2017-03-03,89.52,90.64,89.44,90.32,15260.0,90.156,15190
2017-03-06,90.56,90.88,89.92,90.24,17654.0,90.356,11466
2017-03-07,91.04,91.12,90.08,90.16,12311.0,90.484,8814
2017-03-08,88.88,89.76,84.96,85.36,74844.0,86.876,56956
2017-03-09,84.56,84.72,82.56,84.24,52771.0,83.648,36828
2017-03-10,84.16,84.16,82.0,82.32,49041.0,82.784,31412
2017-03-13,82.32,82.72,81.76,82.24,47660.0,82.22,33952
2017-03-14,80.88,81.68,80.16,81.52,47017.0,80.876,31109
2017-03-15,82.48,83.28,81.92,83.04,37738.0,82.652,25271
2017-03-16,83.12,83.2,82.32,82.88,25123.0,82.764,19764
2017-03-17,83.36,83.44,82.56,82.64,18044.0,82.852,12002
2017-03-20,82.08,82.88,81.76,82.16,14616.0,82.26,15780
2017-03-21,82.4,82.64,80.56,80.88,27820.0,81.444,17985
2017-03-22,80.16,81.12,79.04,80.96,25494.0,80.112,28312
2017-03-23,80.32,80.56,79.92,80.08,16589.0,80.196,11515
2017-03-24,80.4,80.8,79.84,80.72,16894.0,80.396,11511
2017-03-27,79.44,80.4,79.04,80.32,24237.0,79.752,16899
2017-03-28,80.88,81.84,80.72,81.2,19300.0,81.3,16093
2017-03-29,81.44,83.2,81.36,82.96,25037.0,82.58,20933
2017-03-30,83.76,84.72,83.52,84.56,30023.0,84.208,24157
2017-03-31,84.16,85.28,84.08,85.12,20758.0,84.708,15017
2017-04-03,84.96,85.04,84.16,84.4,19360.0,84.532,12186
2017-04-04,85.04,85.92,84.72,85.68,27450.0,85.456,18511
2017-04-05,86.72,87.12,85.2,85.44,34299.0,86.112,23490
2017-04-06,86.56,87.04,86.4,86.88,23641.0,86.744,22966
2017-04-07,87.12,87.76,86.96,87.68,19215.0,87.464,16385
2017-04-10,88.56,89.12,88.32,89.12,23648.0,88.772,22520
2017-04-11,89.04,89.68,88.48,89.36,27401.0,89.12,22878
2017-04-12,89.92,90.08,88.64,88.88,28533.0,89.312,24854
2017-04-13,89.44,89.6,88.8,89.04,20479.0,89.144,14897
2017-04-17,89.04,89.2,88.32,88.48,16721.0,88.688,13200
2017-04-18,88.0,88.8,87.52,88.32,13930.0,88.204,12194
2017-04-19,88.24,88.4,84.16,84.96,59208.0,85.9,37203
2017-04-20,84.72,85.44,84.16,84.32,29205.0,84.656,23700
2017-04-21,84.4,84.4,82.0,82.56,41901.0,82.836,27278
2017-04-24,82.32,82.48,81.68,82.0,30508.0,82.112,21939
2017-04-25,81.84,83.04,81.44,82.88,26294.0,82.152,20605
2017-04-26,81.92,83.68,81.76,82.08,31923.0,82.604,24777
2017-04-27,81.12,82.08,80.32,81.92,39963.0,81.164,33811
2017-04-28,82.32,82.64,81.36,81.92,18030.0,81.976,13980
2017-05-01,81.52,81.76,80.96,81.2,18459.0,81.232,14734
2017-05-02,81.36,81.36,78.88,79.36,48548.0,79.928,32086
2017-05-03,79.68,80.08,78.88,79.44,42961.0,79.508,28109
2017-05-04,78.0,78.08,75.44,75.68,79968.0,76.616,58547
2017-05-05,75.76,77.76,75.76,77.28,39027.0,76.944,29882
2017-05-08,77.2,78.0,76.24,77.36,36062.0,77.124,25347
2017-05-09,77.12,77.36,75.84,76.56,21804.0,76.628,18030
2017-05-10,77.6,79.6,77.44,78.88,37618.0,78.736,28883
2017-05-11,79.92,80.32,79.2,79.52,21692.0,79.812,16188
2017-05-12,79.76,79.84,78.8,79.6,22749.0,79.392,16155
2017-05-15,82.16,82.24,81.04,81.36,38969.0,81.66,28182
2017-05-16,81.76,82.08,80.72,80.88,19379.0,81.176,14402
2017-05-17,81.52,82.32,80.72,81.52,31949.0,81.732,23985
2017-05-18,80.96,82.48,80.72,82.08,21685.0,81.916,18219
2017-05-19,83.12,83.92,83.04,83.84,26483.0,83.672,27378
2017-05-22,84.4,84.8,84.0,84.32,24983.0,84.412,18224
2017-05-23,84.64,85.2,84.32,85.12,29028.0,84.76,19837
2017-05-24,84.96,85.6,84.32,84.8,38606.0,84.872,25341
2017-05-25,84.0,84.64,80.08,80.32,88067.0,81.896,45779
2017-05-26,81.12,82.4,80.64,82.24,33894.0,81.576,22262
2017-05-30,81.36,82.4,81.04,81.92,17629.0,81.604,10159
2017-05-31,79.84,80.4,78.88,79.68,35377.0,79.572,20676
2017-06-01,80.08,81.28,79.28,79.28,33964.0,80.268,20338
2017-06-02,78.64,79.44,77.84,78.88,34338.0,78.664,19895
2017-06-05,77.84,78.56,77.44,78.4,33150.0,78.016,17124
2017-06-06,77.92,79.92,77.84,79.76,29034.0,78.916,21728
2017-06-07,78.72,79.04,75.52,75.68,68097.0,76.448,48404
2017-06-08,75.2,76.24,74.96,75.44,46811.0,75.732,32129
2017-06-09,75.52,76.4,75.28,75.92,29609.0,75.876,19890
2017-06-12,76.88,77.2,76.08,76.16,28958.0,76.584,18329
2017-06-13,76.08,76.96,75.28,76.8,30021.0,76.172,19491
2017-06-14,76.32,76.72,73.6,73.84,72604.0,74.352,41598
2017-06-15,73.76,73.92,73.28,73.44,36682.0,73.56,23921
2017-06-16,74.08,74.16,73.6,73.92,23993.0,73.868,13106
2017-06-19,74.16,74.4,72.88,72.96,26500.0,73.612,16208
2017-06-20,71.44,71.76,70.64,71.6,52576.0,71.168,26258
2017-06-21,71.76,72.72,69.2,69.68,73049.0,70.584,36829
2017-06-22,70.4,71.28,70.16,70.24,37580.0,70.684,19224
2017-06-23,70.4,71.12,70.0,70.88,36960.0,70.688,17804
2017-06-26,71.04,71.68,70.08,71.44,41208.0,71.016,20363
2017-06-27,71.92,73.12,71.84,72.8,33361.0,72.56,18245
2017-06-28,72.8,73.76,72.24,73.6,34683.0,73.288,21889
2017-06-29,74.16,74.72,73.44,73.68,36246.0,74.084,19407
2017-06-30,74.56,76.0,74.32,76.0,37869.0,75.196,22019
2017-07-03,76.4,77.04,76.32,76.96,22768.0,76.764,12297
2017-07-05,76.48,76.64,73.84,74.0,77242.0,75.056,35237
2017-07-06,75.52,76.56,74.32,74.48,48794.0,75.452,30488
2017-07-07,73.52,73.6,72.0,72.8,49904.0,72.78,30404
2017-07-10,72.32,73.76,72.16,73.04,32113.0,73.036,18561
2017-07-11,72.88,74.48,72.64,74.16,28514.0,73.7,16663
2017-07-12,75.68,76.4,74.16,74.64,44657.0,75.28,25416
2017-07-13,75.12,76.08,74.88,75.76,24242.0,75.556,13254
2017-07-14,76.24,76.88,75.84,76.72,28848.0,76.472,17073
2017-07-17,76.32,76.8,75.6,75.6,29787.0,76.088,21558
2017-07-18,76.8,76.88,75.76,76.32,27553.0,76.292,13258
2017-07-19,76.56,77.76,76.56,77.52,30301.0,77.264,22082
2017-07-20,78.16,78.24,76.64,76.88,23723.0,77.316,15217
2017-07-21,76.48,76.56,74.56,74.72,44943.0,75.184,26767
2017-07-24,75.76,76.16,75.52,76.0,22098.0,75.876,18952
2017-07-25,77.52,78.56,77.2,78.48,29084.0,78.008,20067
2017-07-26,79.2,80.08,78.4,79.68,45688.0,79.464,31352
2017-07-27,80.16,80.64,79.44,80.48,31176.0,80.18,20775
2017-07-28,80.72,81.6,80.64,81.36,37407.0,81.22,23691
2017-07-31,81.2,82.56,80.56,82.24,35560.0,81.364,21457
2017-08-01,81.36,81.44,79.2,80.72,49280.0,80.328,25776
2017-08-02,80.56,81.36,79.6,81.12,29568.0,80.604,19382
2017-08-03,81.68,81.84,79.92,80.16,24422.0,80.984,14628
2017-08-04,80.4,81.28,79.76,81.04,20082.0,80.708,12607
2017-08-07,80.16,80.96,79.52,80.8,22117.0,80.316,13728
2017-08-08,80.24,81.2,80.08,80.48,25732.0,80.548,14359
2017-08-09,80.96,81.28,80.32,81.2,18571.0,80.836,14966
2017-08-10,81.92,82.0,79.2,79.28,28889.0,80.38,16067
2017-08-11,79.04,80.24,78.64,79.92,17693.0,79.404,11607
2017-08-14,79.84,80.48,77.68,77.76,29049.0,78.868,15567
2017-08-15,77.28,78.08,77.04,78.0,21368.0,77.556,11740
2017-08-16,78.16,78.8,76.48,76.56,43295.0,77.332,25498
2017-08-17,76.32,77.36,76.16,76.96,18722.0,76.844,11338
2017-08-18,77.28,79.84,76.64,79.76,35884.0,78.488,21085
2017-08-21,78.96,79.28,77.12,77.68,34197.0,78.076,17548
2017-08-22,78.08,78.72,77.68,78.16,16760.0,78.128,9608
2017-08-23,78.08,79.2,77.84,79.04,19827.0,78.544,11633
2017-08-24,78.32,78.4,76.88,77.68,21564.0,77.66,16951
2017-08-25,77.6,78.24,77.52,78.0,18165.0,77.908,12334
2017-08-28,77.52,77.6,75.36,76.24,35889.0,76.12,22495
2017-08-29,75.84,76.0,74.72,75.68,22084.0,75.336,13088
2017-08-30,75.2,76.32,74.88,75.04,22357.0,75.396,14777
2017-08-31,75.92,77.52,75.92,77.04,25803.0,76.904,16912
2017-09-01,76.8,77.36,76.08,77.36,18607.0,76.824,13128
2017-09-05,79.28,80.0,79.12,79.36,25477.0,79.5,18738
2017-09-06,80.16,80.72,79.68,80.32,23279.0,80.256,14797
2017-09-07,79.84,80.48,79.68,80.24,24113.0,80.06,13021
2017-09-08,79.92,80.16,77.28,77.84,25972.0,78.664,15507
2017-09-11,77.36,78.88,76.88,78.56,19061.0,78.02,15368
2017-09-12,78.64,79.12,78.4,78.96,16377.0,78.784,9136
2017-09-13,79.36,80.56,79.12,80.56,26158.0,79.924,17555
2017-09-14,81.36,82.24,80.88,81.04,29231.0,81.584,18301
2017-09-15,81.52,81.76,81.12,81.6,17370.0,81.492,10564
2017-09-18,81.12,81.6,80.32,81.36,21001.0,81.1,12719
2017-09-19,81.76,81.92,80.4,80.88,17265.0,80.98,12037
2017-09-20,81.52,82.64,81.04,81.92,25662.0,81.936,18547
2017-09-21,81.44,82.08,80.96,82.0,13702.0,81.696,10871
2017-09-22,81.6,82.08,81.36,81.92,15264.0,81.708,11278
2017-09-25,82.72,84.48,82.72,84.4,31195.0,83.688,20515
2017-09-26,83.68,84.08,83.12,83.92,14419.0,83.736,10827
2017-09-27,84.16,84.48,83.44,84.16,13570.0,84.092,10907
2017-09-28,85.04,85.2,82.8,83.44,16328.0,83.796,10914
2017-09-29,83.12,83.68,82.88,83.44,13462.0,83.24,9774
2017-10-02,81.36,81.92,80.96,81.68,19121.0,81.456,13390
2017-10-03,81.68,82.0,81.28,81.44,12757.0,81.564,8381
2017-10-04,81.44,81.92,80.48,80.64,15306.0,81.236,14361
2017-10-05,81.12,82.8,81.04,82.0,15117.0,82.06,9239
2017-10-06,80.08,80.16,79.36,79.76,26455.0,79.788,17800
2017-10-09,80.24,80.48,79.68,80.0,12893.0,80.048,8496
2017-10-10,81.6,82.56,81.52,82.24,17558.0,82.052,11454
2017-10-11,82.48,82.96,81.76,82.88,14855.0,82.528,10027
2017-10-12,81.36,82.32,81.04,81.84,17405.0,81.608,11062
2017-10-13,83.04,83.2,82.32,82.96,20006.0,82.792,10900
2017-10-16,84.24,84.32,83.36,83.68,17025.0,83.864,11366
2017-10-17,83.76,84.24,82.64,83.92,17772.0,83.52,11171
2017-10-18,84.08,84.4,83.36,83.84,15046.0,83.908,10734
2017-10-19,82.72,83.36,82.56,82.8,12920.0,82.944,8561
2017-10-20,82.32,83.52,82.24,83.44,13635.0,82.824,9421
2017-10-23,83.76,83.92,82.96,83.36,12564.0,83.476,9175
2017-10-24,83.84,84.4,83.12,84.32,19792.0,84.028,11324
2017-10-25,83.84,84.16,83.36,83.84,20802.0,83.76,12051
2017-10-26,83.6,84.64,83.36,84.56,17869.0,84.124,9330
2017-10-27,84.48,86.8,84.4,86.72,27740.0,86.032,18176
2017-10-30,87.2,87.44,86.4,86.96,14657.0,86.892,9731
2017-10-31,86.8,87.68,86.64,87.44,13474.0,87.16,8360
2017-11-01,88.24,88.48,86.56,87.2,25132.0,87.58,11598
2017-11-02,87.2,88.08,86.96,87.92,11090.0,87.444,5910
2017-11-03,88.0,89.6,87.36,89.44,19949.0,88.672,12388
2017-11-06,89.6,92.56,89.36,92.08,36115.0,91.328,24463
2017-11-07,91.76,92.24,91.36,91.92,21148.0,91.788,13273
2017-11-08,91.52,93.04,90.64,91.28,41460.0,91.448,26175
2017-11-09,91.36,92.4,91.2,91.68,17266.0,91.836,11632
2017-11-10,91.84,92.16,90.88,91.36,14172.0,91.48,9448
2017-11-13,91.36,91.84,90.48,91.04,13826.0,91.184,10950
2017-11-14,90.8,90.88,88.64,89.04,24837.0,89.392,16542
2017-11-15,88.64,89.2,88.16,88.72,15981.0,88.708,13696
2017-11-16,88.56,89.36,88.24,88.56,14587.0,88.704,10012
2017-11-17,89.68,90.88,89.52,90.8,16257.0,90.488,12322
2017-11-20,90.16,90.32,89.2,90.24,13464.0,89.864,12520
2017-11-21,90.4,91.6,90.4,91.2,14636.0,90.976,10884
2017-11-22,92.4,92.96,91.76,92.8,20133.0,92.396,15658
2017-11-24,93.92,94.32,93.6,94.32,10813.0,94.04,8681
2017-11-27,93.2,93.44,92.08,92.72,16192.0,92.812,14455
2017-11-28,92.48,93.04,92.24,92.64,7028.0,92.712,6983
2017-11-29,92.64,93.28,90.8,91.76,16996.0,91.908,11554
2017-11-30,92.4,92.64,90.96,91.76,19487.0,91.716,15340
2017-12-01,93.2,94.24,92.8,93.36,15914.0,93.536,10871
2017-12-04,92.4,92.64,91.76,91.92,12501.0,92.148,12065
2017-12-05,91.76,92.72,91.68,92.32,14136.0,92.172,9302
2017-12-06,91.2,91.28,89.44,89.6,20777.0,90.144,17999
2017-12-07,90.16,90.88,90.0,90.64,9723.0,90.516,9078
2017-12-08,92.16,92.4,91.2,91.92,10400.0,91.768,9824
2017-12-11,92.32,92.88,91.92,92.8,11155.0,92.556,9936
2017-12-12,93.12,93.12,90.96,91.52,13018.0,91.868,9719
2017-12-13,91.68,91.84,90.4,90.64,13064.0,90.952,12162
2017-12-14,89.76,91.44,89.68,91.44,10006.0,90.912,6929
2017-12-15,91.76,91.92,91.12,91.68,10577.0,91.628,7513
2017-12-18,92.0,92.24,90.96,91.52,12192.0,91.708,10613
2017-12-19,91.84,92.08,91.6,92.08,7091.0,91.912,6809
2017-12-20,92.32,92.96,91.84,92.88,10722.0,92.532,8769
2017-12-21,92.32,93.36,92.16,93.12,12057.0,92.964,14047
2017-12-22,92.64,93.52,92.64,93.28,6965.0,93.092,8536
2017-12-26,93.84,95.92,93.76,95.6,16868.0,95.268,12486
2017-12-27,95.44,95.68,94.96,95.36,9260.0,95.292,8405
2017-12-28,95.28,95.84,95.04,95.76,10896.0,95.384,6993
2017-12-29,96.16,96.72,95.84,96.08,13252.0,96.28,9391
2018-01-02,96.56,96.8,96.08,96.56,10904.0,96.432,11416
2018-01-03,97.44,98.88,97.36,98.72,19490.0,98.228,17566
2018-01-04,98.72,99.36,98.48,98.96,12362.0,98.968,8082
2018-01-05,98.24,98.64,97.68,98.48,10521.0,98.228,8556
2018-01-08,98.48,99.04,98.08,99.04,9138.0,98.604,10467
2018-01-09,99.28,101.12,98.96,100.56,23800.0,100.168,19881
2018-01-10,101.36,101.68,100.8,101.44,14369.0,101.252,12321
2018-01-11,102.08,103.36,101.6,101.6,22470.0,102.548,16035
2018-01-12,101.44,103.12,101.2,102.96,17450.0,102.296,12809
2018-01-16,102.48,102.88,101.44,102.08,20043.0,102.256,14619
2018-01-17,101.84,102.72,101.68,102.24,15664.0,102.232,11796
2018-01-18,102.0,102.8,101.6,102.08,18526.0,102.168,10312
2018-01-19,101.44,102.0,100.88,101.76,16646.0,101.484,15991
2018-01-22,101.44,102.72,101.04,102.24,17601.0,101.704,10237
2018-01-23,102.72,103.92,102.56,103.76,18036.0,103.208,9614
2018-01-24,103.52,105.84,103.28,105.76,28643.0,104.384,21441
2018-01-25,106.24,106.4,104.24,104.48,19220.0,105.408,14781
2018-01-26,104.88,106.32,104.8,105.92,26299.0,105.844,14189
2018-01-29,104.88,105.2,104.08,104.88,17915.0,104.808,18532
2018-01-30,103.52,103.6,102.72,103.2,24911.0,103.136,14974
2018-01-31,103.28,104.08,102.32,103.84,18204.0,103.232,9956
2018-02-01,104.64,106.08,104.24,105.92,18818.0,105.228,10584
2018-02-02,104.96,105.36,103.28,104.32,27452.0,104.256,19899
2018-02-05,104.24,104.56,101.84,102.16,35415.0,103.04,23877
2018-02-06,101.6,103.04,101.36,101.6,26417.0,102.164,16022
2018-02-07,101.76,102.48,98.24,98.96,34978.0,99.536,23948
2018-02-08,99.36,99.52,96.64,96.72,28752.0,97.848,20096
2018-02-09,96.88,97.12,93.12,94.88,45898.0,95.06,34741
2018-02-12,95.84,96.8,94.88,95.12,19552.0,95.772,14837
2018-02-13,94.32,95.44,93.68,94.96,17655.0,94.536,11385
2018-02-14,93.84,97.84,93.52,97.44,37784.0,96.056,26171
2018-02-15,96.72,98.88,95.84,98.64,21789.0,97.576,14771
2018-02-16,98.16,99.52,97.76,99.04,20060.0,98.852,15235
2018-02-20,99.36,100.48,98.8,99.12,19487.0,99.476,16595
2018-02-21,98.64,99.52,98.24,98.32,13073.0,98.88,12476
2018-02-22,99.68,101.52,99.04,100.72,21506.0,100.572,12943
2018-02-23,100.88,102.56,100.72,102.16,18426.0,102.0,13021
2018-02-26,101.84,103.36,101.44,102.88,14920.0,102.664,11421
2018-02-27,102.72,102.8,100.88,101.2,15741.0,101.664,10600
2018-02-28,101.68,102.08,98.72,98.96,29738.0,99.776,16771
2018-03-01,98.08,99.04,96.88,98.8,29364.0,97.92,14713
2018-03-02,97.76,98.96,96.8,98.96,20372.0,97.892,9944
2018-03-05,98.64,101.04,98.48,100.72,21276.0,100.328,11439
2018-03-06,100.96,101.12,100.0,100.56,17600.0,100.564,10584
2018-03-07,99.84,100.72,97.52,98.8,28159.0,98.928,15855
2018-03-08,98.56,98.64,96.64,97.2,21623.0,97.284,13330
2018-03-09,98.16,100.0,98.08,99.76,17365.0,99.308,14080
2018-03-12,99.28,99.52,97.76,98.96,18678.0,98.72,14037
2018-03-13,98.48,100.0,97.2,97.92,26572.0,98.068,13735
2018-03-14,98.24,98.72,97.04,98.24,19158.0,98.012,13101
2018-03-15,98.8,99.36,98.32,98.72,12927.0,98.816,8908
2018-03-16,98.8,100.96,98.56,100.4,26018.0,100.236,13845
2018-03-19,100.56,100.64,99.12,100.4,16310.0,100.116,9242
2018-03-20,102.08,103.2,101.68,102.48,21102.0,102.408,16323
2018-03-21,103.68,105.68,103.44,105.44,27423.0,104.832,19543
2018-03-22,104.08,104.4,103.44,103.6,15903.0,103.9,9401
2018-03-23,104.72,106.4,104.64,106.24,21026.0,105.692,13904
2018-03-26,105.84,106.24,104.96,105.68,19711.0,105.652,10842
2018-03-27,106.24,106.32,104.24,104.64,18172.0,105.14,8408
2018-03-28,104.16,105.04,102.8,104.32,20725.0,103.74,13526
2018-03-29,103.92,105.28,103.52,104.72,16474.0,104.552,12252
2018-04-02,103.84,103.84,101.6,101.92,20969.0,102.472,11696
2018-04-03,102.24,102.88,101.76,102.48,10741.0,102.356,8672
2018-04-04,100.4,102.64,100.16,102.56,21941.0,101.452,10663
2018-04-05,102.56,103.52,101.92,102.64,19335.0,102.652,17392
2018-04-06,102.4,102.8,99.76,100.08,27524.0,100.668,15858
2018-04-09,101.52,102.64,101.36,102.16,14218.0,102.132,9867
2018-04-10,104.16,106.16,104.16,106.0,24587.0,105.252,18075
2018-04-11,106.4,108.8,106.0,107.6,27418.0,107.616,18669
2018-04-12,107.2,108.32,106.4,108.16,14417.0,107.376,9705
2018-04-13,108.4,109.12,108.0,108.4,16274.0,108.652,10548
2018-04-16,107.92,108.0,106.72,107.04,16418.0,107.336,14627
2018-04-17,106.16,107.52,105.92,107.28,14169.0,106.852,10133
2018-04-18,109.6,111.2,109.12,111.04,28716.0,110.024,16359
2018-04-19,111.6,112.0,109.76,110.16,19824.0,111.032,12020
2018-04-20,109.28,110.72,108.96,110.0,11432.0,109.868,8039
2018-04-23,108.88,111.52,108.4,111.36,18015.0,110.036,13883
2018-04-24,110.8,112.0,109.04,109.44,23744.0,110.492,12927
2018-04-25,109.52,110.08,108.32,109.76,16090.0,109.348,9817
2018-04-26,110.64,110.72,109.36,110.16,13971.0,110.028,8914
2018-04-27,109.44,110.4,109.36,109.84,12535.0,109.876,10487
2018-04-30,108.96,112.0,108.8,110.4,32443.0,110.5,17711
2018-05-01,109.52,109.6,108.0,108.88,18392.0,108.964,11701
2018-05-02,108.48,110.08,108.08,109.36,16208.0,108.928,11449
2018-05-03,109.04,110.8,108.56,110.56,14532.0,109.78,8852
2018-05-04,110.72,113.04,110.56,112.72,22203.0,112.192,13769
2018-05-07,113.52,114.4,112.24,112.8,31178.0,113.476,18163
2018-05-08,113.44,113.76,109.2,112.48,64764.0,111.64,40922
2018-05-09,114.16,115.28,114.08,114.96,22163.0,114.74,17384
2018-05-10,115.04,115.52,114.0,115.28,17090.0,114.796,10605
2018-05-11,114.96,115.44,113.92,114.0,16166.0,114.692,13267
2018-05-14,114.4,115.2,114.24,115.04,17849.0,114.812,13238
2018-05-15,114.96,115.52,114.0,115.2,19877.0,114.76,11707
2018-05-16,114.72,115.84,114.4,115.68,15787.0,115.12,10037
2018-05-17,116.32,117.04,115.12,115.92,19238.0,116.016,11692
2018-05-18,115.52,116.0,114.96,115.44,14401.0,115.456,10562
2018-05-21,115.84,117.36,115.68,117.36,12256.0,116.476,8377
2018-05-22,117.2,117.92,116.4,116.48,21181.0,117.04,11154
2018-05-23,116.24,116.64,115.12,116.08,18164.0,115.896,12502
2018-05-24,114.32,115.2,114.16,114.32,15866.0,114.696,9775
2018-05-25,111.36,111.44,109.12,109.44,42778.0,109.972,22035
2018-05-29,108.56,108.8,106.64,108.08,31580.0,107.76,16829
2018-05-30,108.64,110.8,108.64,110.64,24513.0,109.92,13406
2018-05-31,108.64,110.32,107.68,108.4,28245.0,108.752,14227
2018-06-01,107.28,108.16,106.0,106.0,25566.0,107.008,15517
2018-06-04,106.4,106.72,104.48,104.96,21380.0,105.236,15655
2018-06-05,104.24,106.08,104.0,105.76,24462.0,105.26,13225
2018-06-06,105.52,106.0,104.0,105.28,19962.0,104.928,12473
2018-06-07,105.68,106.88,105.52,106.8,15891.0,106.42,9476
2018-06-08,106.48,107.2,105.44,106.16,18406.0,106.28,13174
2018-06-11,105.36,107.36,105.12,106.88,17583.0,106.548,12923
2018-06-12,106.8,107.92,106.64,107.2,13387.0,107.336,7403
2018-06-13,106.8,108.16,106.56,107.76,17076.0,107.592,9827
2018-06-14,108.4,108.56,107.2,108.16,14164.0,107.836,8101
2018-06-15,107.52,107.52,104.32,104.4,29279.0,105.24,20978
2018-06-18,105.36,106.64,104.96,106.32,20275.0,105.732,12352
2018-06-19,104.8,105.68,104.08,105.12,16174.0,104.872,9629
2018-06-20,106.56,107.52,105.2,106.24,23050.0,106.336,13824
2018-06-21,105.12,107.28,104.96,106.48,21305.0,106.28,13573
2018-06-22,109.68,112.24,108.72,112.16,34587.0,110.736,24360
2018-06-25,112.08,112.4,109.84,110.16,29316.0,110.852,18347
2018-06-26,111.28,114.48,110.32,114.16,39206.0,112.892,21309
2018-06-27,115.92,118.4,115.84,117.2,38514.0,117.372,35568
2018-06-28,117.84,119.92,117.52,118.88,35476.0,118.984,26212
2018-06-29,119.44,120.64,119.36,120.48,21470.0,120.136,16495
2018-07-02,120.0,120.48,118.96,119.68,24415.0,119.668,16001
2018-07-03,121.52,122.0,117.84,119.36,23788.0,119.456,12144
2018-07-05,120.0,120.4,117.6,118.24,25248.0,119.148,11957
2018-07-06,117.36,119.84,117.28,119.68,21973.0,119.072,13225
2018-07-09,119.76,120.24,118.48,120.24,14623.0,119.448,10663
2018-07-10,120.88,121.36,119.84,120.56,18135.0,120.504,11247
2018-07-11,119.04,120.24,113.68,114.48,41988.0,116.768,29661
2018-07-12,115.04,115.6,113.12,115.12,27194.0,114.448,20959
2018-07-13,115.36,117.36,115.12,115.76,21887.0,116.112,11857
2018-07-16,113.6,113.84,110.88,111.52,35116.0,112.048,24210
2018-07-17,110.72,112.4,110.08,111.6,59472.0,110.96,24408
2018-07-18,110.8,112.88,110.24,112.8,24703.0,111.664,15272
2018-07-19,112.64,114.32,112.24,113.04,25017.0,113.208,15031
2018-07-20,113.44,113.84,112.56,113.2,18941.0,113.292,10007
2018-07-23,114.56,115.2,112.4,112.72,27235.0,113.42,11980
2018-07-24,112.88,114.8,112.88,113.84,19754.0,114.192,11362
2018-07-25,114.24,115.84,113.36,115.36,26269.0,114.84,15690
2018-07-26,114.72,116.32,114.72,115.76,18503.0,115.656,11334
2018-07-27,115.6,116.0,113.52,114.56,17829.0,114.74,8219
2018-07-30,116.72,117.12,116.16,116.32,19376.0,116.632,10197
2018-07-31,115.04,115.2,113.92,114.24,18388.0,114.512,10121
2018-08-01,112.72,113.76,111.92,112.72,21354.0,112.724,13157
2018-08-02,112.08,115.36,111.84,114.88,20146.0,114.004,9922
2018-08-03,114.48,114.8,112.88,114.16,19823.0,114.004,9266
2018-08-06,115.2,116.32,114.4,114.48,24398.0,115.324,10995
2018-08-07,115.44,115.92,114.72,114.88,15329.0,115.236,7652
2018-08-08,113.52,113.52,110.4,111.2,30792.0,111.628,20444
2018-08-09,111.76,112.24,110.96,111.04,19117.0,111.552,13782
2018-08-10,112.08,112.96,111.92,112.64,21301.0,112.496,12507
2018-08-13,112.08,112.4,109.44,112.08,30868.0,111.196,18566
2018-08-14,113.76,113.84,111.12,111.92,22826.0,112.292,10433
2018-08-15,110.24,110.32,107.52,108.08,50267.0,108.476,27961
2018-08-16,108.56,109.2,108.16,109.04,20467.0,108.812,14230
2018-08-17,110.48,110.56,108.88,109.52,23885.0,109.712,16142
2018-08-20,109.52,110.4,109.2,110.08,20741.0,109.892,10643
2018-08-21,111.68,111.84,110.48,110.64,11386.0,111.18,6738
2018-08-22,113.04,114.56,112.4,114.16,20505.0,113.676,12369
2018-08-23,113.6,114.48,113.2,114.16,12697.0,113.916,7165
2018-08-24,116.0,116.64,114.88,115.44,15956.0,115.856,8621
2018-08-27,115.84,116.08,115.28,116.0,12910.0,115.708,10433
2018-08-28,116.08,116.08,114.8,115.44,10884.0,115.464,7249
2018-08-29,116.24,117.36,115.76,117.28,20982.0,116.732,12540
2018-08-30,117.52,118.64,117.12,118.0,14348.0,117.744,8957
2018-08-31,117.84,118.24,117.2,117.68,13403.0,117.68,12048
2018-09-04,118.8,118.96,116.24,116.64,17337.0,117.828,10645
2018-09-05,116.64,117.12,115.44,115.92,14856.0,116.028,9609
2018-09-06,115.68,115.92,112.8,114.4,18212.0,114.22,11464
2018-09-07,113.04,114.32,112.56,114.24,16139.0,113.508,6759
2018-09-10,115.04,115.36,113.36,113.68,11938.0,114.304,5353
2018-09-11,114.16,117.04,113.84,116.8,13209.0,116.032,10180
2018-09-12,118.0,119.68,117.84,118.24,20580.0,118.744,13580
2018-09-13,116.88,117.36,115.12,115.92,21871.0,116.024,8164
2018-09-14,115.84,117.68,114.48,116.0,19541.0,116.036,8100
2018-09-17,116.88,117.28,115.36,115.76,16709.0,116.26,7039
